id,budget,revenue,popularity,vote_average,release_year,if_novels
14402,0,0,0.058977,5.5,2009,Not base on novel
28238,0,0,0.08649,6.4,2009,Not base on novel
44750,0,0,0.047028,6.1,2009,Not base on novel
16634,0,0,0.044425,5.8,2009,Not base on novel
21474,0,0,0.043209,5.4,2009,Not base on novel
32389,0,0,0.135759,7.2,2009,Not base on novel
25073,0,0,0.021121,5.6,2009,Not base on novel
46641,0,400654,0.021041,6.3,2009,Not base on novel
19238,0,0,0.169317,4.3,2009,Not base on novel
15004,0,0,0.257762,6.9,2009,Not base on novel
37928,0,0,0.005502,6.0,2009,Not base on novel
25867,0,0,0.139545,4.4,2009,Not base on novel
31981,0,0,0.003432,7.0,2009,Not base on novel
31687,0,0,0.001423,4.3,2009,Not base on novel
27205,160000000,825500000,9.363643,7.9,2010,Not base on novel
10138,200000000,623933331,5.70486,6.6,2010,Not base on novel
12155,200000000,1025467110,5.57295,6.3,2010,Base on novel
44214,13000000,327803731,5.29318,7.1,2010,Not base on novel
12444,250000000,954305868,4.840588,7.4,2010,Not base on novel
20352,69000000,543513985,3.791881,7.1,2010,Not base on novel
27578,80000000,274470394,3.74884,5.9,2010,Not base on novel
10191,165000000,494878759,3.560424,7.4,2010,Not base on novel
11324,80000000,294804195,3.176169,7.6,2010,Base on novel
20526,170000000,400062763,2.911727,6.3,2010,Not base on novel
38757,260000000,591794936,2.865684,7.3,2010,Not base on novel
10193,200000000,1063171911,2.711136,7.5,2010,Not base on novel
27576,110000000,293329073,2.586787,6.2,2010,Not base on novel
44115,18000000,35692920,2.440611,6.9,2010,Not base on novel
37735,8000000,74952305,2.332359,6.6,2010,Not base on novel
10140,155000000,415686217,2.245241,6.0,2010,Base on novel
23483,28000000,96188903,2.225609,7.0,2010,Not base on novel
37710,100000000,278346189,2.162441,6.0,2010,Not base on novel
9543,150000000,335154643,2.128799,6.1,2010,Not base on novel
20662,200000000,310669540,2.11831,6.1,2010,Not base on novel
44264,38000000,252276927,2.100704,7.0,2010,Not base on novel
18823,125000000,232713139,2.087252,5.6,2010,Not base on novel
27022,150000000,215283742,2.053855,5.8,2010,Not base on novel
37056,30000000,0,2.033563,6.5,2010,Not base on novel
37799,40000000,224920315,1.923694,7.1,2010,Not base on novel
22538,60000000,47664559,1.906739,7.2,2010,Not base on novel
39451,100000000,310650585,1.903671,5.4,2010,Not base on novel
34851,40000000,126248813,1.888263,5.8,2010,Not base on novel
32657,95000000,226497209,1.878018,6.0,2010,Not base on novel
44048,100000000,167805466,1.874641,6.2,2010,Not base on novel
10192,165000000,752600867,1.820934,6.0,2010,Not base on novel
22971,25000000,114977104,1.784073,6.5,2010,Base on novel
34544,110000000,177238796,1.730679,6.2,2010,Not base on novel
39514,58000000,71664962,1.720825,6.5,2010,Not base on novel
23631,20000000,31327899,1.71986,6.2,2010,Not base on novel
38365,80000000,271430189,1.659355,6.1,2010,Not base on novel
20504,80000000,157107755,1.624483,6.5,2010,Not base on novel
35056,55000000,152263880,1.618371,5.9,2010,Not base on novel
23168,37000000,154026136,1.614028,6.9,2010,Not base on novel
23169,20000000,0,1.57937,6.8,2010,Not base on novel
24021,68000000,698491347,1.546212,5.9,2010,Not base on novel
38055,130000000,321885765,1.540322,6.6,2010,Not base on novel
10196,150000000,318502923,1.538276,4.7,2010,Not base on novel
27581,100000000,170432927,1.419224,6.1,2010,Not base on novel
42941,0,0,1.402935,4.8,2010,Not base on novel
49018,1500000,97009150,1.396973,6.7,2010,Not base on novel
41233,30000000,159291809,1.386743,6.5,2010,Not base on novel
45269,15000000,414211549,1.385499,7.4,2010,Not base on novel
43347,30000000,102820008,1.365279,6.5,2010,Not base on novel
49009,30000000,20348249,1.36053,6.7,2010,Not base on novel
31867,32000000,18409891,1.348633,6.1,2010,Not base on novel
23830,7000000,7644937,1.344701,6.1,2010,Not base on novel
37834,117000000,261930431,1.325302,5.9,2010,Not base on novel
38234,3000000,0,1.302132,7.4,2010,Not base on novel
38167,60000000,204594016,1.271623,5.7,2010,Not base on novel
46705,1000000,12355734,1.271367,6.9,2010,Not base on novel
27573,40000000,136000000,1.255298,5.5,2010,Not base on novel
25195,19000000,29922472,1.2347,6.3,2010,Not base on novel
22972,100000000,94882889,1.206958,6.3,2010,Not base on novel
38745,112000000,237382724,1.203837,5.0,2010,Not base on novel
34806,35000000,77477008,1.202845,5.7,2010,Not base on novel
37950,44000000,48190704,1.166631,6.8,2010,Base on novel
41210,19000000,49830607,1.147365,5.8,2010,Not base on novel
27586,10000000,2995811,1.14644,6.3,2010,Not base on novel
32856,52000000,216485654,1.145806,5.6,2010,Not base on novel
46261,25000000,36993168,1.138389,5.4,2010,Not base on novel
44683,0,0,1.137934,6.3,2010,Not base on novel
41439,20000000,136150434,1.134397,5.8,2010,Not base on novel
38575,40000000,357852395,1.125831,6.1,2010,Not base on novel
41733,65000000,211780824,1.119731,6.2,2010,Not base on novel
44147,8000000,3453043,1.111487,6.1,2010,Not base on novel
26389,52000000,52615806,1.107689,6.1,2010,Not base on novel
11439,45000000,60222298,1.107358,6.5,2010,Not base on novel
43923,8000000,6491240,1.084894,6.9,2010,Not base on novel
43539,30000000,51148651,1.078211,6.8,2010,Not base on novel
23437,35000000,115664037,1.074308,5.5,2010,Not base on novel
34813,25000000,23580000,1.065023,6.2,2010,Not base on novel
45317,25000000,9190869,1.054685,7.1,2010,Not base on novel
32823,40000000,90029656,1.047978,5.9,2010,Not base on novel
46838,0,0,1.046994,7.2,2010,Not base on novel
20533,47000000,10539000,1.023117,4.4,2010,Not base on novel
33473,0,0,1.009826,5.4,2010,Not base on novel
26022,22000000,0,1.008796,7.6,2010,Not base on novel
40264,20000000,80547866,1.004446,4.3,2010,Not base on novel
44639,2000000,7871522,1.003782,7.6,2010,Not base on novel
37821,75000000,98159963,0.997641,5.7,2010,Not base on novel
22894,26000000,67918658,0.992107,5.0,2010,Not base on novel
44982,0,3317662,0.988366,5.9,2010,Not base on novel
38303,20000000,32005248,0.982925,6.0,2010,Not base on novel
35019,35000000,93246388,0.981468,6.0,2010,Not base on novel
23048,36000000,64572262,0.944055,5.9,2010,Not base on novel
43549,21800000,0,0.932529,6.6,2010,Not base on novel
41402,20000000,24145613,0.919635,6.6,2010,Not base on novel
43949,14000000,1755212,0.918093,7.2,2010,Base on novel
41216,80000000,140073390,0.914278,6.5,2010,Not base on novel
22907,32000000,69055695,0.912689,6.1,2010,Not base on novel
42297,55000000,89519773,0.912122,6.8,2010,Not base on novel
44129,15000000,4882577,0.892356,6.4,2010,Not base on novel
38073,32000000,42045846,0.878529,6.0,2010,Not base on novel
41411,20000000,0,0.876654,7.3,2010,Not base on novel
41436,3000000,177512032,0.875432,5.7,2010,Not base on novel
42188,15000000,9455232,0.856916,6.7,2010,Base on novel
40662,0,6629178,0.856837,7.6,2010,Not base on novel
27579,20000000,65464324,0.856222,5.6,2010,Not base on novel
23742,30000000,55583804,0.839107,5.5,2010,Not base on novel
101669,11000000,0,0.837064,6.2,2010,Not base on novel
43933,500000,4242978,0.827664,6.3,2010,Not base on novel
59468,0,4430765,0.826116,7.2,2010,Not base on novel
38408,38000000,105610124,0.82289,6.5,2010,Not base on novel
23759,12000000,6814789,0.804348,5.7,2010,Not base on novel
55347,3200000,5332926,0.802711,6.8,2010,Not base on novel
41505,22000000,851517,0.794885,5.5,2010,Not base on novel
44113,22000000,9479718,0.791799,4.9,2010,Not base on novel
33217,15000000,75700498,0.789582,5.8,2010,Base on novel
43947,2000000,572809,0.788144,6.2,2010,Not base on novel
43593,24000000,83188165,0.78688,5.2,2010,Not base on novel
38357,40000000,58785180,0.77844,6.1,2010,Not base on novel
45094,12500000,6732980,0.773316,7.0,2010,Not base on novel
38358,1800000,67738090,0.761889,5.4,2010,Not base on novel
23023,48000000,112462508,0.756229,5.2,2010,Not base on novel
39285,0,0,0.754526,5.1,2010,Base on novel
38363,22000000,24188922,0.754168,6.4,2010,Not base on novel
45657,10000000,498974,0.745434,5.9,2010,Not base on novel
30675,0,7000000,0.744585,6.6,2010,Not base on novel
26388,1987650,19152480,0.740867,6.5,2010,Not base on novel
38778,69000000,86387857,0.73988,5.4,2010,Not base on novel
13477,0,36699403,0.733947,5.7,2010,Not base on novel
46541,13000000,0,0.698694,4.6,2010,Not base on novel
52338,0,0,0.693664,5.8,2010,Not base on novel
39781,4000000,34705850,0.68633,6.4,2010,Not base on novel
42684,10000000,66821036,0.671484,4.7,2010,Not base on novel
48289,20000000,45636368,0.670027,6.1,2010,Not base on novel
49953,0,0,0.669106,5.8,2010,Not base on novel
44718,7500000,0,0.661465,5.9,2010,Not base on novel
38199,15000000,0,0.659899,6.5,2010,Not base on novel
39013,2000000,13831503,0.659749,6.7,2010,Not base on novel
31900,0,0,0.658786,6.9,2010,Not base on novel
27004,7000000,46488,0.655955,5.8,2010,Not base on novel
39691,85000000,112483764,0.655878,5.0,2010,Not base on novel
44244,0,0,0.6538,5.5,2010,Not base on novel
37931,10000000,6110000,0.64929,5.2,2010,Not base on novel
38843,0,0,0.648081,6.2,2010,Not base on novel
7978,150000000,0,0.642475,5.4,2010,Not base on novel
27583,0,6153967,0.642315,5.9,2010,Not base on novel
42888,120000000,48668907,0.640576,4.9,2010,Not base on novel
16290,20000000,0,0.640516,6.5,2010,Not base on novel
50479,0,0,0.631665,5.7,2010,Not base on novel
58496,0,8212430,0.629432,8.0,2010,Not base on novel
52208,0,0,0.62808,3.6,2010,Not base on novel
45649,500000,98017,0.619772,5.6,2010,Not base on novel
23172,28000000,45236543,0.618078,5.4,2010,Not base on novel
34016,20000000,49779728,0.61643,5.9,2010,Not base on novel
41215,0,265318,0.611978,5.6,2010,Not base on novel
46503,0,0,0.608691,5.9,2010,Not base on novel
53172,12000000,204940,0.602854,5.8,2010,Not base on novel
37414,13000000,0,0.602017,6.1,2010,Not base on novel
48838,25000000,4644108,0.599676,5.5,2010,Not base on novel
43931,25000000,19829957,0.597254,5.2,2010,Not base on novel
42194,30000000,967000,0.59643,5.0,2010,Not base on novel
42194,30000000,967000,0.59643,5.0,2010,Not base on novel
60309,25000000,15478800,0.591206,5.9,2010,Not base on novel
35153,4500000,0,0.583302,4.8,2010,Not base on novel
34803,21000000,49050886,0.579188,5.7,2010,Not base on novel
44835,7000000,382946,0.564203,6.2,2010,Not base on novel
59490,0,6467348,0.550709,7.1,2010,Not base on novel
45569,0,0,0.545277,6.1,2010,Not base on novel
44363,0,3065860,0.538392,5.8,2010,Not base on novel
33909,70000000,134748021,0.535535,5.8,2010,Not base on novel
65760,0,0,0.534678,6.7,2010,Not base on novel
40247,3000000,0,0.534468,5.6,2010,Not base on novel
43434,18000000,871279,0.534192,6.2,2010,Not base on novel
38407,50000000,0,0.532098,6.0,2010,Not base on novel
60011,0,0,0.528989,6.7,2010,Not base on novel
50838,0,8020,0.524061,5.3,2010,Not base on novel
47518,8500000,0,0.523187,5.6,2010,Not base on novel
35690,0,0,0.518174,6.8,2010,Not base on novel
74997,0,0,0.516644,4.7,2010,Not base on novel
44009,8000000,18124262,0.514465,6.7,2010,Not base on novel
44874,0,0,0.514385,6.5,2010,Not base on novel
45658,5000000,2614773,0.513857,5.8,2010,Not base on novel
33555,0,0,0.513524,5.5,2010,Not base on novel
29427,20000000,54956140,0.512957,6.1,2010,Not base on novel
41180,0,0,0.507471,5.2,2010,Not base on novel
51200,10000,0,0.507092,6.9,2010,Not base on novel
27585,5000000,5129058,0.498635,6.6,2010,Not base on novel
39210,8000000,0,0.49843,6.2,2010,Not base on novel
12819,20000000,39300000,0.495162,5.5,2010,Not base on novel
36950,0,0,0.493069,6.7,2010,Not base on novel
43920,0,430041,0.478118,7.7,2010,Not base on novel
40205,0,0,0.47421,5.4,2010,Not base on novel
35558,0,0,0.473513,6.0,2010,Not base on novel
41135,0,0,0.470522,5.4,2010,Not base on novel
41515,80000000,201584141,0.470249,5.1,2010,Not base on novel
37932,0,0,0.460457,6.0,2010,Not base on novel
35217,0,0,0.460154,7.0,2010,Not base on novel
41592,5773100,18144030,0.455662,5.8,2010,Not base on novel
38570,0,0,0.448095,3.2,2010,Not base on novel
38093,0,21520719,0.44737,6.0,2010,Not base on novel
45162,3500000,0,0.444944,7.0,2010,Not base on novel
45132,2500000,324138,0.443893,6.6,2010,Not base on novel
44638,20000000,346594,0.443807,6.1,2010,Not base on novel
45013,5800000,0,0.442823,5.5,2010,Not base on novel
48392,4466000,0,0.442301,7.2,2010,Not base on novel
51736,0,0,0.426522,6.1,2010,Not base on novel
46198,1400000,0,0.423512,6.0,2010,Base on novel
45745,550000,0,0.609669,7.6,2010,Not base on novel
12685,10000000,0,0.417035,3.6,2010,Not base on novel
43641,0,0,0.23283,7.0,2010,Not base on novel
44918,0,0,0.407787,2.7,2010,Not base on novel
45272,15000000,20529194,0.406941,5.9,2010,Not base on novel
47386,500000,0,0.401176,5.0,2010,Not base on novel
30061,0,0,0.400305,7.1,2010,Not base on novel
39452,0,4790751,0.397548,7.7,2010,Not base on novel
46934,0,850994,0.39567,6.2,2010,Not base on novel
43930,27000000,16504936,0.393626,6.5,2010,Not base on novel
33107,0,0,0.385303,5.1,2010,Not base on novel
367186,0,0,0.082894,7.3,2010,Base on novel
278427,0,0,0.374797,7.0,2010,Not base on novel
44040,10000000,33583175,0.368927,5.6,2010,Not base on novel
46837,0,539957,0.368374,5.3,2010,Not base on novel
31007,0,42145,0.364652,6.3,2010,Not base on novel
44716,15000000,0,0.359688,7.1,2010,Not base on novel
40619,0,0,0.356462,7.6,2010,Not base on novel
29564,8000000,0,0.346981,5.4,2010,Not base on novel
58446,0,0,0.346631,5.7,2010,Not base on novel
71622,0,0,0.345663,4.8,2010,Not base on novel
89704,0,338987,0.340855,7.1,2010,Not base on novel
34563,14000000,21409028,0.312595,5.9,2010,Not base on novel
50090,0,0,0.146543,6.3,2010,Not base on novel
31261,100000,1000000,0.332904,7.2,2010,Not base on novel
34751,0,0,0.331978,5.1,2010,Not base on novel
46829,30000000,8454301,0.328667,6.9,2010,Not base on novel
55061,0,693181,0.32716,5.7,2010,Not base on novel
12201,80000000,74901339,0.3261,6.0,2010,Not base on novel
44678,0,0,0.321863,4.8,2010,Not base on novel
49787,0,0,0.321694,5.3,2010,Not base on novel
31035,0,0,0.319013,6.3,2010,Not base on novel
70695,4000000,55125,0.315527,6.2,2010,Not base on novel
51409,0,0,0.312322,6.7,2010,Not base on novel
42296,30000,3045943,0.346071,6.4,2010,Not base on novel
35169,35000000,39340177,0.302377,4.7,2010,Not base on novel
45324,12500000,1083683,0.301054,6.0,2010,Not base on novel
32206,2500000,0,0.297737,3.3,2010,Not base on novel
43919,2500000,52604,0.29666,5.1,2010,Not base on novel
47559,0,0,0.287095,5.5,2010,Not base on novel
189197,120000000,0,0.757082,7.8,2010,Not base on novel
44263,0,0,0.289545,5.0,2010,Not base on novel
70588,0,0,0.289022,6.3,2010,Not base on novel
49350,0,0,0.286433,4.1,2010,Not base on novel
43935,20000000,4634062,0.283241,4.9,2010,Not base on novel
47407,500000,0,0.494214,3.9,2010,Not base on novel
38568,30000,617000,0.275607,6.8,2010,Not base on novel
43942,3000000,103735,0.27519,6.7,2010,Not base on novel
47607,65000,0,0.271442,5.8,2010,Not base on novel
56601,12500000,3878993,0.271381,5.7,2010,Not base on novel
47218,0,215576,0.269283,6.4,2010,Not base on novel
36515,2500000,0,0.265649,5.8,2010,Not base on novel
43263,0,0,0.284327,5.9,2010,Not base on novel
55215,2500000,0,0.260669,5.7,2010,Not base on novel
52015,650000,33245,0.2596,6.2,2010,Not base on novel
41988,0,0,0.257311,6.0,2010,Not base on novel
41827,0,0,0.162356,5.7,2010,Not base on novel
39312,0,1422910,0.187905,7.1,2010,Not base on novel
46528,425000000,11087569,0.25054,6.4,2010,Not base on novel
44992,0,0,0.377897,6.5,2010,Not base on novel
50204,10000000,4349187,0.246578,6.0,2010,Not base on novel
59437,0,63931,0.245438,5.9,2010,Not base on novel
32916,0,0,0.244947,6.4,2010,Not base on novel
56272,0,10,0.559371,4.2,2010,Not base on novel
12645,10000000,55089,0.241541,5.9,2010,Not base on novel
37495,967686,4270000,0.240403,7.0,2010,Not base on novel
39681,0,0,0.237797,6.3,2010,Not base on novel
62728,0,0,0.408233,5.4,2010,Not base on novel
63727,0,0,0.229124,5.5,2010,Not base on novel
36801,0,0,0.228405,6.8,2010,Not base on novel
30587,0,0,0.228045,6.4,2010,Not base on novel
42918,0,178174,0.227258,6.0,2010,Not base on novel
25891,0,0,0.339125,5.2,2010,Not base on novel
55785,0,0,0.224505,6.5,2010,Not base on novel
57419,0,0,0.222257,7.3,2010,Not base on novel
44991,2000000,0,0.219619,5.2,2010,Not base on novel
43939,0,0,0.218552,6.2,2010,Not base on novel
59435,0,1279,0.218279,4.9,2010,Not base on novel
35221,0,0,0.216759,4.9,2010,Not base on novel
46689,1500000,187716,0.216503,7.8,2010,Not base on novel
47088,7000000,453079,0.214381,5.9,2010,Not base on novel
34583,0,0,0.212376,6.2,2010,Not base on novel
52454,0,0,0.211508,2.4,2010,Not base on novel
41556,4500000,123820,0.385851,4.8,2010,Not base on novel
34335,2000000,0,0.210231,5.2,2010,Not base on novel
71700,0,0,0.20523,5.2,2010,Not base on novel
45556,5000000,0,0.201727,4.4,2010,Not base on novel
46713,2300000,0,0.200241,5.1,2010,Not base on novel
44944,0,37000000,0.196975,7.3,2010,Not base on novel
40080,0,0,0.196856,5.4,2010,Not base on novel
70925,0,0,0.187445,6.0,2010,Not base on novel
39440,0,0,0.184116,6.9,2010,Not base on novel
63578,0,951179,0.182077,7.1,2010,Not base on novel
45368,0,0,0.180345,5.8,2010,Not base on novel
47763,0,0,0.178957,5.5,2010,Not base on novel
53459,1300000,0,0.260805,5.5,2010,Not base on novel
33602,0,0,0.175217,7.5,2010,Not base on novel
352812,0,0,0.172275,8.3,2010,Not base on novel
57120,0,876302,0.170821,6.3,2010,Not base on novel
55246,0,22270,0.168177,5.7,2010,Not base on novel
52333,0,0,0.160701,6.5,2010,Not base on novel
46138,7200000,0,0.526537,6.7,2010,Not base on novel
74471,0,0,0.15835,5.3,2010,Not base on novel
39522,0,0,0.157333,2.8,2010,Not base on novel
40720,0,0,0.12869,5.9,2010,Not base on novel
31967,0,0,0.155075,6.0,2010,Not base on novel
38033,0,0,0.150336,3.8,2010,Not base on novel
54532,0,0,0.147222,6.3,2010,Not base on novel
66195,0,14870,0.144892,5.8,2010,Not base on novel
43922,0,0,0.140371,6.6,2010,Not base on novel
35791,60000000,296221663,0.131526,5.8,2010,Not base on novel
31196,300000,0,0.131328,4.9,2010,Not base on novel
27584,0,0,0.126182,5.0,2010,Not base on novel
50037,1100000,0,0.191889,5.3,2010,Not base on novel
70862,0,0,0.123158,6.0,2010,Not base on novel
11761,0,0,0.120636,6.2,2010,Not base on novel
44737,0,0,0.205329,7.2,2010,Not base on novel
65056,0,0,0.067885,5.2,2010,Not base on novel
35691,0,0,0.107729,6.7,2010,Not base on novel
47177,2400000,0,0.137397,4.8,2010,Not base on novel
63498,0,0,0.104635,6.4,2010,Not base on novel
59110,0,0,0.180217,5.6,2010,Not base on novel
43552,10000000,1068682,0.276322,4.8,2010,Not base on novel
64786,0,0,0.021645,7.8,2010,Not base on novel
46368,3000000,0,0.267278,4.1,2010,Not base on novel
40663,0,0,0.087585,7.0,2010,Not base on novel
51764,0,5980,0.068941,5.5,2010,Not base on novel
52060,0,0,0.065833,5.1,2010,Not base on novel
36736,0,0,0.225569,6.7,2010,Not base on novel
52605,0,0,0.063325,4.4,2010,Not base on novel
39486,35000000,60251371,0.06324,6.6,2010,Not base on novel
55244,0,1339650,0.052322,8.1,2010,Not base on novel
